word_id,canonical_spelling,source_entry_id,entry_role,source_homograph_number,normalization_kind
cet4-w-2dd0197ffdc22df85ba6,miss,cet2016-p094-r16-c1,headword,1,literal
cet4-w-2dd0197ffdc22df85ba6,miss,cet2016-p094-r17-c1,headword,2,literal
cet4-w-370278f3cc5ad0c53152,missile,cet2016-p094-r18-c1,headword,,literal
cet4-w-2951f66b6d2dbd227e34,missing,cet2016-p094-r19-c1,headword,,literal
cet4-w-4ee402a623ab72da9482,mission,cet2016-p094-r20-c1,headword,,literal
cet4-w-23e4c4e829be83f0f5e7,mist,cet2016-p094-r22-c1,headword,,literal
cet4-w-13086b70037fb3c165c0,misty,cet2016-p094-r22-c2,listed_related,,literal
cet4-w-d9fe14ee6376ab274468,mistake,cet2016-p094-r23-c1,headword,,literal
cet4-w-85c297570918277162a6,mistaken,cet2016-p094-r23-c2,listed_related,,literal
cet4-w-5b3029c5328ba38c716c,mister,cet2016-p094-r24-c1,headword,,literal
cet4-w-bc4cc2b96605583d7fcd,mistress,cet2016-p094-r25-c1,headword,,literal
cet4-w-fe276e0300ebe5168614,misunderstand,cet2016-p094-r26-c1,headword,,literal
cet4-w-7296b2a783e60d77d6df,misunderstanding,cet2016-p094-r26-c2,listed_related,,literal
cet4-w-792ef1b863121304f228,mix,cet2016-p094-r27-c1,headword,,literal
cet4-w-d68ffb009535ea8f639c,mixture,cet2016-p094-r27-c2,listed_related,,literal
cet4-w-6b450c9f39c52681383f,mixer,cet2016-p094-r27-c3,listed_related,,literal
cet4-w-c82894ad8a13e9fad9a3,mobile,cet2016-p094-r29-c1,headword,,literal
cet4-w-80b25b6bcadb06533f75,mode,cet2016-p094-r32-c1,headword,,literal
cet4-w-3d9836099af1ab9f379a,model,cet2016-p094-r33-c1,headword,,literal
cet4-w-8bbdcc7074ba0257634f,moderate,cet2016-p094-r34-c1,headword,,literal
cet4-w-c72b6e5da96b70113329,moderation,cet2016-p094-r34-c2,listed_related,,literal
cet4-w-4621034e69a6c9f9a4cd,moderator,cet2016-p094-r34-c3,listed_related,,literal
cet4-w-e366a0bb20f4bebf16cb,modern,cet2016-p094-r35-c1,headword,,literal
cet4-w-95725cc2bedc56edc939,modernize,cet2016-p094-r35-c2,listed_related,,orthographic
cet4-w-2ee39dafc9fae15aab9d,modernization,cet2016-p094-r35-c3,listed_related,,orthographic
cet4-w-ae5869d28bbe12b1ea80,modest,cet2016-p094-r36-c1,headword,,literal
cet4-w-13d356e424b228723e62,modesty,cet2016-p094-r36-c2,listed_related,,literal
cet4-w-b4192ae140cac268b212,modify,cet2016-p094-r37-c1,headword,,literal
cet4-w-275a0d5b855e3c2a429f,modification,cet2016-p094-r37-c2,listed_related,,literal
cet4-w-6fd74e98bcbd53ee59d7,modifier,cet2016-p094-r37-c3,listed_related,,literal
cet4-w-5950a569e60387894130,moist,cet2016-p094-r38-c1,headword,,literal
cet4-w-49d85415900ae77ca88e,moisture,cet2016-p094-r38-c2,listed_related,,literal
cet4-w-7c7392f8975a1e8240bf,mold,cet2016-p094-r39-c1,headword,,orthographic
cet4-w-b0dd8518bfb80d806723,moldy,cet2016-p094-r39-c2,listed_related,,orthographic
cet4-w-c4ae34e4d8ab0b5a8a14,mom,cet2016-p094-r41-c1,headword,,distinct_lexemes
cet4-w-79063717dad04b7cd340,mommy,cet2016-p094-r41-c1,headword,,distinct_lexemes
cet4-w-72901efd10ce8e327445,moment,cet2016-p094-r42-c1,headword,,literal
cet4-w-8e85ce484ab7f1d5d1b2,momentary,cet2016-p094-r42-c2,listed_related,,literal
cet4-w-406482c44fa0be51f75a,momentarily,cet2016-p094-r42-c3,listed_related,,literal
cet4-w-f5ed9e3d6e90e77bbd35,Monday,cet2016-p095-r03-c1,headword,,literal
cet4-w-4127670fbe242065dc1b,money,cet2016-p095-r04-c1,headword,,literal
cet4-w-4eb4a3613463f89b2dfd,monetary,cet2016-p095-r04-c2,listed_related,,literal
cet4-w-a86189a49786cf29d235,monitor,cet2016-p095-r05-c1,headword,,literal
cet4-w-21e38e6c45c04c4110dd,monkey,cet2016-p095-r06-c1,headword,,literal
cet4-w-c26e109083909b571826,monster,cet2016-p095-r09-c1,headword,,literal
cet4-w-bc2675ecac1bf3fb3c29,monstrous,cet2016-p095-r09-c2,listed_related,,literal
cet4-w-fd7f7944850171f5590c,month,cet2016-p095-r10-c1,headword,,literal
cet4-w-ba951d5eec740ef6993a,monthly,cet2016-p095-r10-c2,listed_related,,literal
cet4-w-f60113c573c0d4893597,monument,cet2016-p095-r11-c1,headword,,literal
cet4-w-f9a99de75a99a573504a,monumental,cet2016-p095-r11-c2,listed_related,,literal
cet4-w-f16b74de31247ce8967c,mood,cet2016-p095-r12-c1,headword,,literal
cet4-w-f7c135917ddedb458818,moody,cet2016-p095-r12-c2,listed_related,,literal
cet4-w-5d7a4315dcb0a19c8e81,moon,cet2016-p095-r13-c1,headword,,literal
cet4-w-7018d6a119f2d62365e3,mop,cet2016-p095-r14-c1,headword,,literal
cet4-w-e03bb35f42d818f655cb,moral,cet2016-p095-r15-c1,headword,,literal
cet4-w-a23162db38ef472886de,morality,cet2016-p095-r15-c2,listed_related,,literal
cet4-w-de5640bae0df6d15ea33,more,cet2016-p095-r17-c1,headword,,literal
cet4-w-2396927da75d11a6eac0,moreover,cet2016-p095-r18-c1,headword,,literal
cet4-w-aa99f0c455c38cd61689,morning,cet2016-p095-r19-c1,headword,,literal
cet4-w-07efc8a6f799cf3de9cf,mortgage,cet2016-p095-r21-c1,headword,,literal
cet4-w-3fc299086d30985e5876,most,cet2016-p095-r23-c1,headword,,literal
cet4-w-c73395a576891c1d20bb,mostly,cet2016-p095-r23-c2,listed_related,,literal
cet4-w-3bbca525cb5dae9ed609,motel,cet2016-p095-r24-c1,headword,,literal
cet4-w-67cda47365cf2945fae0,mother,cet2016-p095-r25-c1,headword,,literal
cet4-w-5fd5face4342de48bdbc,motherly,cet2016-p095-r25-c2,listed_related,,literal
cet4-w-d1701caabb455e80a975,motion,cet2016-p095-r26-c1,headword,,literal
cet4-w-4dd8acb5c9426d21d6cb,motivate,cet2016-p095-r27-c1,headword,,literal
cet4-w-9409d2b2936125dd833d,motivation,cet2016-p095-r27-c2,listed_related,,literal
cet4-w-8e75a1a9694b2ae6d533,motive,cet2016-p095-r28-c1,headword,,literal
cet4-w-7cb409680e85ebbc08b7,motor,cet2016-p095-r29-c1,headword,,literal
cet4-w-b854695663f46322ca90,motorway,cet2016-p095-r30-c1,headword,,literal
cet4-w-81af1d4836ee3b1e7780,mount,cet2016-p095-r31-c1,headword,1,literal
cet4-w-402d1b7c42f48239e7fb,mounting,cet2016-p095-r31-c2,listed_related,,literal
cet4-w-81af1d4836ee3b1e7780,mount,cet2016-p095-r32-c1,headword,2,literal
cet4-w-310fa0ed7a82cf0cda48,mountain,cet2016-p095-r33-c1,headword,,literal
cet4-w-9ac5d1cfcbf693d9cc3f,mountainous,cet2016-p095-r33-c2,listed_related,,literal
cet4-w-1dd4c58c856870aeff9a,mouse,cet2016-p095-r35-c1,headword,,literal
cet4-w-9b46a136a087030a1b71,mouth,cet2016-p095-r36-c1,headword,,literal
cet4-w-a6fedc7ad6c7c9b8d7f9,mouthful,cet2016-p095-r36-c2,listed_related,,literal
cet4-w-87d6a1aac532cc8a72ac,move,cet2016-p095-r37-c1,headword,,literal
cet4-w-6f1684f134a13c0128cb,movement,cet2016-p095-r37-c2,listed_related,,literal
cet4-w-5045fa822452e8616fb9,movie,cet2016-p095-r38-c1,headword,,literal
cet4-w-c2ad1ccac6e4f62c0d25,much,cet2016-p095-r40-c1,headword,,literal
cet4-w-685bd722c22cb45aad90,mud,cet2016-p095-r41-c1,headword,,literal
cet4-w-72c1a0b3a0abfb59c0a1,muddy,cet2016-p095-r41-c2,listed_related,,literal
cet4-w-9e8c416784ba8bc56b9e,mug,cet2016-p095-r42-c1,headword,,literal
cet4-w-1ebb145410bbd68fec9d,mule,cet2016-p096-r01-c1,headword,,literal
cet4-w-a3473e21d3af4b69fba8,multiple,cet2016-p096-r03-c1,headword,,literal
cet4-w-8f2b5050505ada5f2e87,multiply,cet2016-p096-r03-c2,listed_related,,literal
cet4-w-c28c50e186ee51627770,multiplication,cet2016-p096-r03-c3,listed_related,,literal
cet4-w-78f8e3b897a72d9bd5fa,municipal,cet2016-p096-r05-c1,headword,,literal
cet4-w-c20cf0e98be475229352,municipality,cet2016-p096-r05-c2,listed_related,,literal
cet4-w-68eb11014334ac356f7a,murder,cet2016-p096-r06-c1,headword,,literal
cet4-w-9dd6d14b0c9969cd19ad,murderous,cet2016-p096-r06-c2,listed_related,,literal
cet4-w-3524bea7f31f2f0b8a47,muscle,cet2016-p096-r08-c1,headword,,literal
cet4-w-e3a016fddb3457faf228,muscular,cet2016-p096-r08-c2,listed_related,,literal
cet4-w-672ba37fd3d6b076f811,museum,cet2016-p096-r09-c1,headword,,literal
cet4-w-d222cc478f1db7f83373,mushroom,cet2016-p096-r10-c1,headword,,literal
cet4-w-4eb25ee509da78f336ef,music,cet2016-p096-r11-c1,headword,,literal
cet4-w-c6adcc076a569b6ce38c,musical,cet2016-p096-r11-c2,listed_related,,literal
cet4-w-81da823ba05786a06b88,musician,cet2016-p096-r11-c3,listed_related,,literal
cet4-w-342c5f982af261d9bc9b,must,cet2016-p096-r12-c1,headword,,literal
cet4-w-c84a12ca97576d4362b8,mutual,cet2016-p096-r15-c1,headword,,literal
cet4-w-ac9c6c4399d841276c63,my,cet2016-p096-r16-c1,headword,,literal
cet4-w-0cbf1959a0a92c992adb,myself,cet2016-p096-r17-c1,headword,,literal
cet4-w-e2fd64f7fb9b9b1a4bf8,mystery,cet2016-p096-r18-c1,headword,,literal
cet4-w-79904116558b64dc3174,mysterious,cet2016-p096-r18-c2,listed_related,,literal
cet4-w-addc3e647d3878869d8a,myth,cet2016-p096-r19-c1,headword,,literal
cet4-w-6b6959b6dc62b15f81cd,mythical,cet2016-p096-r19-c2,listed_related,,literal
cet4-w-01a9d9740ad1af89a339,mythology,cet2016-p096-r19-c3,listed_related,,literal
cet4-w-7fbd3f6350f76f9ae69c,nail,cet2016-p096-r20-c1,headword,,literal
cet4-w-540d546c2b8b81641b0a,naked,cet2016-p096-r22-c1,headword,,literal
cet4-w-7de52587d927fb2a8a4c,name,cet2016-p096-r23-c1,headword,,literal
cet4-w-e0b873b6c0bc3ea668e8,namely,cet2016-p096-r24-c1,headword,,literal
cet4-w-9b61ebf5988006d25562,nap,cet2016-p096-r25-c1,headword,,literal
cet4-w-75907434d3650f202a52,napkin,cet2016-p096-r26-c1,headword,,literal
cet4-w-095bdfc0195f61963787,narrate,cet2016-p096-r27-c1,headword,,literal
cet4-w-671fa6bcfc77568ddfe3,narration,cet2016-p096-r27-c2,listed_related,,literal
cet4-w-6e375f68231a42b96533,narrative,cet2016-p096-r27-c3,listed_related,,literal
cet4-w-6ba72d61f7c19318f09c,narrator,cet2016-p096-r27-c4,listed_related,,literal
cet4-w-b7d6cb81c70a0fb8c028,narrow,cet2016-p096-r28-c1,headword,,literal
cet4-w-ff8f95c27b537c118b55,narrowly,cet2016-p096-r28-c2,listed_related,,literal
cet4-w-7f897690b93b4f3d24fc,nasty,cet2016-p096-r29-c1,headword,,literal
cet4-w-1340277ef76cfc85471f,nation,cet2016-p096-r30-c1,headword,,literal
cet4-w-3ba058bdbef6113ae98e,national,cet2016-p096-r30-c2,listed_related,,literal
cet4-w-377119164ad50cbd2ece,nationality,cet2016-p096-r30-c3,listed_related,,literal
cet4-w-9ad31c381972d6871f07,nationalist,cet2016-p096-r30-c4,listed_related,,literal
cet4-w-0198d85fe823d142d7bf,nationalism,cet2016-p096-r30-c5,listed_related,,literal
cet4-w-c6554db19c424772f85a,nationwide,cet2016-p096-r31-c1,headword,,literal
cet4-w-cd27b09a401c5fa0ad97,native,cet2016-p096-r32-c1,headword,,literal
cet4-w-6e7d586693335ac35181,nature,cet2016-p096-r33-c1,headword,,literal
cet4-w-5d2bfed61867af92d955,natural,cet2016-p096-r33-c2,listed_related,,literal
cet4-w-903695a96bc50f66667d,naturally,cet2016-p096-r33-c3,listed_related,,literal
cet4-w-b2d1d70ad5283faa9bdb,naughty,cet2016-p096-r34-c1,headword,,literal
cet4-w-5687f84757e6e72d7ae3,navy,cet2016-p096-r36-c1,headword,,literal
cet4-w-b29d4e60aeae1aa3b87a,naval,cet2016-p096-r36-c2,listed_related,,literal
cet4-w-f2524ee58795a9fb4f6c,near,cet2016-p096-r37-c1,headword,,literal
cet4-w-4004d3e35c2b2d4d8959,nearly,cet2016-p096-r37-c2,listed_related,,literal
cet4-w-ebcc51f0d03728545693,nearby,cet2016-p096-r38-c1,headword,,literal
cet4-w-67d42f42418b2eaf1a6c,neat,cet2016-p096-r39-c1,headword,,literal
cet4-w-a49a2c5b1472dfa96a83,necessary,cet2016-p096-r40-c1,headword,,literal
cet4-w-034b66a5f356d25e3871,necessarily,cet2016-p096-r40-c2,listed_related,,literal
cet4-w-4fe42db77271ebc4afff,necessity,cet2016-p096-r41-c1,headword,,literal
cet4-w-1182305c3b853adbea12,necessitate,cet2016-p096-r41-c2,listed_related,,literal
cet4-w-576cf6276dd48175e418,neck,cet2016-p096-r42-c1,headword,,literal
cet4-w-05728fdf1d9ab0f94564,necklace,cet2016-p097-r01-c1,headword,,literal
cet4-w-ba467fdfc4fa6a3b758b,need,cet2016-p097-r02-c1,headword,,literal
cet4-w-e9b22f353deb84c2c3a7,needy,cet2016-p097-r02-c2,listed_related,,literal
cet4-w-592efbc998804ed4805b,needle,cet2016-p097-r03-c1,headword,,literal
cet4-w-b3053cfe0fa854d3d61e,negate,cet2016-p097-r04-c1,headword,,literal
cet4-w-134a64d061615ac8ddc6,negation,cet2016-p097-r04-c2,listed_related,,literal
cet4-w-201105310dda6bc19956,negative,cet2016-p097-r04-c3,listed_related,,literal
cet4-w-577d05bac5a94fe8de7b,neglect,cet2016-p097-r05-c1,headword,,literal
cet4-w-185c9e90c62f04507514,neglectful,cet2016-p097-r05-c2,listed_related,,literal
cet4-w-f1e9efe2de8c22c0052a,negotiate,cet2016-p097-r08-c1,headword,,literal
cet4-w-c9a3fa48a47cbdbeaa80,negotiation,cet2016-p097-r08-c2,listed_related,,literal
cet4-w-5539b7c5632e04fa409b,negotiable,cet2016-p097-r08-c3,listed_related,,literal
cet4-w-fea6469ec28e11caece5,neighbor,cet2016-p097-r09-c1,headword,,orthographic
cet4-w-d21a3159eabbc5a80ce9,neighborhood,cet2016-p097-r09-c2,listed_related,,orthographic
cet4-w-2f458e7dd2895bdb5070,neither,cet2016-p097-r10-c1,headword,,literal
cet4-w-fc56c8c616b25925ce8f,nephew,cet2016-p097-r11-c1,headword,,literal
cet4-w-a14e221fa5f9f5a94613,nerve,cet2016-p097-r12-c1,headword,,literal
cet4-w-e99b4690425c998121f6,nervous,cet2016-p097-r12-c2,listed_related,,literal
cet4-w-d792d505f0b68a7f1809,nest,cet2016-p097-r13-c1,headword,,literal
cet4-w-f62cb5f609182c8534d9,net,cet2016-p097-r14-c1,headword,,literal
cet4-w-8be8e79fd166f596b7eb,network,cet2016-p097-r15-c1,headword,,literal
cet4-w-65cd27db40c741faafc8,networking,cet2016-p097-r15-c2,listed_related,,literal
cet4-w-ee1f2d5a92cfa67b7860,neutral,cet2016-p097-r16-c1,headword,,literal
cet4-w-5efc1815f36a581e70d0,neutrality,cet2016-p097-r16-c2,listed_related,,literal
cet4-w-ad45a2419581ee5b2e7c,neutralize,cet2016-p097-r16-c3,listed_related,,orthographic
cet4-w-babf092c4fdb177a94b3,never,cet2016-p097-r17-c1,headword,,literal
cet4-w-9e2557a8ec7d1c6c9019,nevertheless,cet2016-p097-r18-c1,headword,,literal
cet4-w-2174b079a5c348096021,new,cet2016-p097-r19-c1,headword,,literal
cet4-w-5717d2c57921f707fd55,news,cet2016-p097-r20-c1,headword,,literal
cet4-w-ef0a124f24fcdea9f25a,newspaper,cet2016-p097-r21-c1,headword,,literal
cet4-w-567852a93094c238ad5d,next,cet2016-p097-r22-c1,headword,,literal
cet4-w-5a19de448e7ec0c21103,nice,cet2016-p097-r23-c1,headword,,literal
cet4-w-c19cb61ada5b05a09f63,nicety,cet2016-p097-r23-c2,listed_related,,literal
cet4-w-7a6ce0f04f97b4882b97,nickel,cet2016-p097-r24-c1,headword,,literal
cet4-w-8c786400de7cd258eec7,niece,cet2016-p097-r26-c1,headword,,literal
cet4-w-8394c3ee6ec020e1a2f2,night,cet2016-p097-r27-c1,headword,,literal
cet4-w-8c37cb7bba2cadaf469d,nightly,cet2016-p097-r27-c2,listed_related,,literal
cet4-w-5e6d1bac995f1ac6ad02,nightmare,cet2016-p097-r28-c1,headword,,literal
cet4-w-de720a7a01a4edb91e84,nine,cet2016-p097-r30-c1,headword,,literal
cet4-w-58daac4f915c578bbf5d,nineteen,cet2016-p097-r31-c1,headword,,literal
cet4-w-c7f160ec762d70f15882,ninety,cet2016-p097-r32-c1,headword,,literal
cet4-w-76154221802a52efcea3,ninth,cet2016-p097-r33-c1,headword,,literal
cet4-w-ab6b8f610837afe9c074,no,cet2016-p097-r35-c1,headword,,literal
cet4-w-0f1f351abeb72d2f348b,noble,cet2016-p097-r36-c1,headword,,literal
cet4-w-1d78bab849e9c3669c0b,nobility,cet2016-p097-r36-c2,listed_related,,literal
cet4-w-1ad2bcbfca64eac26454,nobody,cet2016-p097-r37-c1,headword,,literal
cet4-w-64af3a67aed9c3f1958b,nod,cet2016-p097-r38-c1,headword,,literal
cet4-w-e1ae3e6dd865f8ed0cae,noise,cet2016-p097-r39-c1,headword,,literal
cet4-w-bdfb8d139e3480c9a7ae,noisy,cet2016-p097-r39-c2,listed_related,,literal
cet4-w-3284808d1454f164967b,none,cet2016-p097-r42-c1,headword,,literal
cet4-w-f11c14f3351436c58508,nonsense,cet2016-p098-r02-c1,headword,,literal
cet4-w-3e551f0d9963e78e5eb5,noodle,cet2016-p098-r03-c1,headword,,literal
cet4-w-c919b173bdf2f74d202a,noon,cet2016-p098-r04-c1,headword,,literal
cet4-w-175f6acbce4e98878f69,nor,cet2016-p098-r05-c1,headword,,literal
cet4-w-d6e4f2dc38675fd29830,norm,cet2016-p098-r06-c1,headword,,literal
cet4-w-2b047061126e5997cff6,normal,cet2016-p098-r07-c1,headword,,literal
cet4-w-e54068437d5f6bddd87e,normally,cet2016-p098-r07-c2,listed_related,,literal
cet4-w-ba3332685b8727788429,normalize,cet2016-p098-r07-c3,listed_related,,orthographic
cet4-w-262543a3677bbdb1cbbc,normalization,cet2016-p098-r07-c4,listed_related,,orthographic
cet4-w-441fed11977ccaf97392,north,cet2016-p098-r08-c1,headword,,literal
cet4-w-82b48e7d16d0d69af23c,northern,cet2016-p098-r08-c2,listed_related,,literal
cet4-w-3e315e24bddfcc452a2b,northeast,cet2016-p098-r09-c1,headword,,literal
cet4-w-1482774eabfa1b259671,northeastern,cet2016-p098-r09-c2,listed_related,,literal
cet4-w-faa444aad2b91184b22f,northwest,cet2016-p098-r10-c1,headword,,literal
cet4-w-73cbb974250186046e82,northwestern,cet2016-p098-r10-c2,listed_related,,literal
cet4-w-49f15187413548a0ecd8,nose,cet2016-p098-r11-c1,headword,,literal
cet4-w-76d383a914d180bdfba9,nosy,cet2016-p098-r11-c2,listed_related,,literal
cet4-w-01015734c7e89c117b92,not,cet2016-p098-r12-c1,headword,,literal
cet4-w-dfab53c57ce08dc95823,note,cet2016-p098-r13-c1,headword,,literal
cet4-w-8d6c88462c6bb934cf3a,notation,cet2016-p098-r13-c2,listed_related,,literal
cet4-w-de39ee7e7049e883a4be,notable,cet2016-p098-r13-c3,listed_related,,literal
cet4-w-6adc6d99c9c75dc625dd,notebook,cet2016-p098-r14-c1,headword,,literal
cet4-w-657fb589136154eca644,nothing,cet2016-p098-r16-c1,headword,,literal
cet4-w-5cf23c36701b075fe6e6,notice,cet2016-p098-r17-c1,headword,,literal
cet4-w-0dcc55a9ce2720c0e320,noticeable,cet2016-p098-r17-c2,listed_related,,literal
cet4-w-5adb037cd11fdf769aef,notify,cet2016-p098-r18-c1,headword,,literal
cet4-w-d23501334810de6d4f34,notification,cet2016-p098-r18-c2,listed_related,,literal
cet4-w-44c21f95e39f67712f4e,notion,cet2016-p098-r19-c1,headword,,literal
cet4-w-ffc1a283cc36aaa8f175,notional,cet2016-p098-r19-c2,listed_related,,literal
cet4-w-f159f6cb49253c0ff8db,noun,cet2016-p098-r22-c1,headword,,literal
cet4-w-f4fc4a0b054a868f953c,nourish,cet2016-p098-r23-c1,headword,,literal
cet4-w-5b604fb309785cf8d07a,nourishment,cet2016-p098-r23-c2,listed_related,,literal
cet4-w-6038da16ada031bcd82b,novel,cet2016-p098-r24-c1,headword,1,literal
cet4-w-f6076aa0f658a072cd72,novelist,cet2016-p098-r24-c2,listed_related,,literal
cet4-w-6038da16ada031bcd82b,novel,cet2016-p098-r25-c1,headword,2,literal
cet4-w-879c42ac36d7c21eebd5,novelty,cet2016-p098-r25-c2,listed_related,,literal
cet4-w-c3c99bbc80997c2eafe5,November,cet2016-p098-r26-c1,headword,,literal
cet4-w-c19200eacc72bd8415b5,now,cet2016-p098-r27-c1,headword,,literal
cet4-w-eb83e61dd14addaaa5f9,nowadays,cet2016-p098-r28-c1,headword,,literal
cet4-w-36d8e386bd58c179164a,nowhere,cet2016-p098-r29-c1,headword,,literal
cet4-w-5b47971d64e8f3b94127,nuclear,cet2016-p098-r30-c1,headword,,literal
cet4-w-37aa6ddce89d88132ea1,nucleus,cet2016-p098-r30-c2,listed_related,,literal
cet4-w-7a39ef1db671473d8aca,nude,cet2016-p098-r31-c1,headword,,literal
cet4-w-c4acf03266b17db9edab,nudity,cet2016-p098-r31-c2,listed_related,,literal
cet4-w-e409a216d7e69035e60e,nuisance,cet2016-p098-r32-c1,headword,,literal
cet4-w-f93105df517938a0619d,number,cet2016-p098-r34-c1,headword,,literal
cet4-w-45ed6dcbda582c02a78a,numerous,cet2016-p098-r36-c1,headword,,literal
cet4-w-7e46723da861b5bd4bcd,nurse,cet2016-p098-r37-c1,headword,,literal
cet4-w-e7ac1059db14138ad219,nursery,cet2016-p098-r38-c1,headword,,literal
cet4-w-3d2d0edfb8464ae73ae9,nut,cet2016-p098-r40-c1,headword,,literal
cet4-w-dcce2f68e38b65407225,nutrition,cet2016-p098-r41-c1,headword,,literal
cet4-w-36be4f5b3cc009bf343e,nutrient,cet2016-p098-r41-c2,listed_related,,literal
cet4-w-8ba43753eb8bd499b3eb,obese,cet2016-p099-r03-c1,headword,,literal
cet4-w-fdef699b471ba01878c6,obesity,cet2016-p099-r03-c2,listed_related,,literal
cet4-w-2868dfbbe96e3f1b2924,obey,cet2016-p099-r04-c1,headword,,literal
cet4-w-91c7a77c4382204fe130,obedient,cet2016-p099-r04-c2,listed_related,,literal
cet4-w-0df8e5051007e005e116,obedience,cet2016-p099-r04-c3,listed_related,,literal
cet4-w-6f452b8726b980a0430f,object,cet2016-p099-r05-c1,headword,1,literal
cet4-w-6f452b8726b980a0430f,object,cet2016-p099-r06-c1,headword,2,literal
cet4-w-2c00d214731747562b0d,objection,cet2016-p099-r06-c2,listed_related,,literal
cet4-w-03676b8c6f9844cb1cfe,objective,cet2016-p099-r07-c1,headword,,literal
cet4-w-c42eeaa5eef8dc9fbbec,oblige,cet2016-p099-r08-c1,headword,,literal
cet4-w-4786b7a0e6ac4c8b9673,obligation,cet2016-p099-r08-c2,listed_related,,literal
cet4-w-5eba5c2841337182d5b8,obliged,cet2016-p099-r08-c3,listed_related,,literal
cet4-w-78d47e6d319914573452,obligatory,cet2016-p099-r08-c4,listed_related,,literal
cet4-w-b5a1e6d1dfdc42de42bb,observe,cet2016-p099-r12-c1,headword,,literal
cet4-w-d73e0e1554053ae4bd53,observation,cet2016-p099-r12-c2,listed_related,,literal
cet4-w-e66e4d4cc6830198989b,observer,cet2016-p099-r12-c3,listed_related,,literal
cet4-w-bf1d4cc75ea968e0049e,observant,cet2016-p099-r12-c4,listed_related,,literal
cet4-w-8d9380c574d4c2790790,obstacle,cet2016-p099-r14-c1,headword,,literal
cet4-w-eaf59a354e8b7cf4297a,obtain,cet2016-p099-r16-c1,headword,,literal
cet4-w-f91cb316659a68d4c780,obtainment,cet2016-p099-r16-c2,listed_related,,literal
cet4-w-baf7c396a6ddc75e4fbe,obvious,cet2016-p099-r17-c1,headword,,literal
cet4-w-29bf06b3a9bcadca3157,obviously,cet2016-p099-r17-c2,listed_related,,literal
cet4-w-8c41a86bb84c1b407930,occasion,cet2016-p099-r18-c1,headword,,literal
cet4-w-150ab72d1726f27a54bf,occasional,cet2016-p099-r18-c2,listed_related,,literal
cet4-w-4b7d0cce6c9315c54284,occasionally,cet2016-p099-r18-c3,listed_related,,literal
cet4-w-af4511541b2a55dc7cc0,occupation,cet2016-p099-r19-c1,headword,,literal
cet4-w-2b7b27b6416e972e9380,occupational,cet2016-p099-r19-c2,listed_related,,literal
cet4-w-ef6864bd8ac441e8ba9d,occupy,cet2016-p099-r20-c1,headword,,literal
cet4-w-d37162ed5fee323d86c2,occupancy,cet2016-p099-r20-c2,listed_related,,literal
cet4-w-c7427809fc2c9cc17e81,occupant,cet2016-p099-r20-c3,listed_related,,literal
cet4-w-1b1571021dd594e7868d,occur,cet2016-p099-r21-c1,headword,,literal
cet4-w-d3314abcdb0d8c665af3,occurrence,cet2016-p099-r21-c2,listed_related,,literal
cet4-w-ad1f1ea4c23d757171be,ocean,cet2016-p099-r22-c1,headword,,literal
cet4-w-04003944345005b4f8f2,oceanic,cet2016-p099-r22-c2,listed_related,,literal
cet4-w-647d71898dfd17644421,o'clock,cet2016-p099-r23-c1,headword,,literal
cet4-w-31cef69018ad6d60179d,October,cet2016-p099-r24-c1,headword,,literal
cet4-w-fd6003110a56f3af9c39,odd,cet2016-p099-r25-c1,headword,,literal
cet4-w-a86bb33f5b15b65073ef,oddity,cet2016-p099-r25-c2,listed_related,,literal
