source_entry_id,source_id,pdf_page,printed_page,row,column,x,baseline_y,raw_text,normalized_text,homograph_number,entry_role,head_entry_id,head_text,head_is_cet6,level_basis
cet2016-p093-r27-c1,neea-cet-syllabus-2016,93,88,27,1,82.92,300.37,might,might,,headword,cet2016-p093-r27-c1,might,false,printed_head_star
cet2016-p093-r27-c2,neea-cet-syllabus-2016,93,88,27,2,170.349,300.37,mighty,mighty,,listed_related,cet2016-p093-r27-c1,might,false,inherited_from_head_row
cet2016-p093-r28-c1,neea-cet-syllabus-2016,93,88,28,1,82.92,286.2,migrate,migrate,,headword,cet2016-p093-r28-c1,migrate,false,printed_head_star
cet2016-p093-r28-c2,neea-cet-syllabus-2016,93,88,28,2,170.349,286.2,migration,migration,,listed_related,cet2016-p093-r28-c1,migrate,false,inherited_from_head_row
cet2016-p093-r28-c3,neea-cet-syllabus-2016,93,88,28,3,252.537,286.2,migrant,migrant,,listed_related,cet2016-p093-r28-c1,migrate,false,inherited_from_head_row
cet2016-p093-r29-c1,neea-cet-syllabus-2016,93,88,29,1,82.92,272.03,mild,mild,,headword,cet2016-p093-r29-c1,mild,false,printed_head_star
cet2016-p093-r30-c1,neea-cet-syllabus-2016,93,88,30,1,82.92,257.86,mile,mile,,headword,cet2016-p093-r30-c1,mile,false,printed_head_star
cet2016-p093-r30-c2,neea-cet-syllabus-2016,93,88,30,2,170.349,257.86,mileage,mileage,,listed_related,cet2016-p093-r30-c1,mile,false,inherited_from_head_row
cet2016-p093-r31-c1,neea-cet-syllabus-2016,93,88,31,1,69.626,243.69,★milestone,milestone,,headword,cet2016-p093-r31-c1,milestone,true,printed_head_star
cet2016-p093-r32-c1,neea-cet-syllabus-2016,93,88,32,1,69.626,229.52,★militant,militant,,headword,cet2016-p093-r32-c1,militant,true,printed_head_star
cet2016-p093-r32-c2,neea-cet-syllabus-2016,93,88,32,2,170.349,229.52,militancy,militancy,,listed_related,cet2016-p093-r32-c1,militant,true,inherited_from_head_row
cet2016-p093-r33-c1,neea-cet-syllabus-2016,93,88,33,1,82.92,215.35,military,military,,headword,cet2016-p093-r33-c1,military,false,printed_head_star
cet2016-p093-r34-c1,neea-cet-syllabus-2016,93,88,34,1,69.626,201.18,★militia,militia,,headword,cet2016-p093-r34-c1,militia,true,printed_head_star
cet2016-p093-r35-c1,neea-cet-syllabus-2016,93,88,35,1,82.92,187.01,milk,milk,,headword,cet2016-p093-r35-c1,milk,false,printed_head_star
cet2016-p093-r35-c2,neea-cet-syllabus-2016,93,88,35,2,170.349,187.01,milky,milky,,listed_related,cet2016-p093-r35-c1,milk,false,inherited_from_head_row
cet2016-p093-r36-c1,neea-cet-syllabus-2016,93,88,36,1,82.92,172.84,mill,mill,,headword,cet2016-p093-r36-c1,mill,false,printed_head_star
cet2016-p093-r37-c1,neea-cet-syllabus-2016,93,88,37,1,82.92,158.67,millimeter/Ｇtre,millimeter/-tre,,headword,cet2016-p093-r37-c1,millimeter/-tre,false,printed_head_star
cet2016-p093-r38-c1,neea-cet-syllabus-2016,93,88,38,1,82.92,144.5,million,million,,headword,cet2016-p093-r38-c1,million,false,printed_head_star
cet2016-p093-r38-c2,neea-cet-syllabus-2016,93,88,38,2,170.349,144.5,millionaire,millionaire,,listed_related,cet2016-p093-r38-c1,million,false,inherited_from_head_row
cet2016-p093-r39-c1,neea-cet-syllabus-2016,93,88,39,1,82.92,130.33,mind,mind,,headword,cet2016-p093-r39-c1,mind,false,printed_head_star
cet2016-p093-r40-c1,neea-cet-syllabus-2016,93,88,40,1,69.626,116.16,★mindset,mindset,,headword,cet2016-p093-r40-c1,mindset,true,printed_head_star
cet2016-p093-r41-c1,neea-cet-syllabus-2016,93,88,41,1,82.92,101.99,mine１,mine,1,headword,cet2016-p093-r41-c1,mine,false,printed_head_star
cet2016-p093-r42-c1,neea-cet-syllabus-2016,93,88,42,1,82.92,87.82,mine２,mine,2,headword,cet2016-p093-r42-c1,mine,false,printed_head_star
cet2016-p093-r42-c2,neea-cet-syllabus-2016,93,88,42,2,170.349,87.82,mineral,mineral,,listed_related,cet2016-p093-r42-c1,mine,false,inherited_from_head_row
cet2016-p093-r42-c3,neea-cet-syllabus-2016,93,88,42,3,252.537,87.82,mining,mining,,listed_related,cet2016-p093-r42-c1,mine,false,inherited_from_head_row
cet2016-p094-r01-c1,neea-cet-syllabus-2016,94,89,1,1,83.159,668.79,mine３,mine,3,headword,cet2016-p094-r01-c1,mine,false,printed_head_star
cet2016-p094-r02-c1,neea-cet-syllabus-2016,94,89,2,1,69.865,654.62,★mingle,mingle,,headword,cet2016-p094-r02-c1,mingle,true,printed_head_star
cet2016-p094-r03-c1,neea-cet-syllabus-2016,94,89,3,1,69.865,640.45,★miniature,miniature,,headword,cet2016-p094-r03-c1,miniature,true,printed_head_star
cet2016-p094-r04-c1,neea-cet-syllabus-2016,94,89,4,1,83.159,626.28,minimum,minimum,,headword,cet2016-p094-r04-c1,minimum,false,printed_head_star
cet2016-p094-r04-c2,neea-cet-syllabus-2016,94,89,4,2,170.588,626.28,minimal,minimal,,listed_related,cet2016-p094-r04-c1,minimum,false,inherited_from_head_row
cet2016-p094-r04-c3,neea-cet-syllabus-2016,94,89,4,3,252.776,626.28,minimize/Ｇise,minimize/-ise,,listed_related,cet2016-p094-r04-c1,minimum,false,inherited_from_head_row
cet2016-p094-r05-c1,neea-cet-syllabus-2016,94,89,5,1,83.159,612.11,minister,minister,,headword,cet2016-p094-r05-c1,minister,false,printed_head_star
cet2016-p094-r05-c2,neea-cet-syllabus-2016,94,89,5,2,170.588,612.11,ministry,ministry,,listed_related,cet2016-p094-r05-c1,minister,false,inherited_from_head_row
cet2016-p094-r05-c3,neea-cet-syllabus-2016,94,89,5,3,252.776,612.11,ministerial,ministerial,,listed_related,cet2016-p094-r05-c1,minister,false,inherited_from_head_row
cet2016-p094-r06-c1,neea-cet-syllabus-2016,94,89,6,1,83.159,597.94,minor,minor,,headword,cet2016-p094-r06-c1,minor,false,printed_head_star
cet2016-p094-r06-c2,neea-cet-syllabus-2016,94,89,6,2,170.588,597.94,minority,minority,,listed_related,cet2016-p094-r06-c1,minor,false,inherited_from_head_row
cet2016-p094-r07-c1,neea-cet-syllabus-2016,94,89,7,1,69.865,583.77,★mint,mint,,headword,cet2016-p094-r07-c1,mint,true,printed_head_star
cet2016-p094-r08-c1,neea-cet-syllabus-2016,94,89,8,1,83.159,569.6,minus,minus,,headword,cet2016-p094-r08-c1,minus,false,printed_head_star
cet2016-p094-r09-c1,neea-cet-syllabus-2016,94,89,9,1,83.159,555.43,minute１,minute,1,headword,cet2016-p094-r09-c1,minute,false,printed_head_star
cet2016-p094-r10-c1,neea-cet-syllabus-2016,94,89,10,1,83.159,541.26,minute２,minute,2,headword,cet2016-p094-r10-c1,minute,false,printed_head_star
cet2016-p094-r11-c1,neea-cet-syllabus-2016,94,89,11,1,83.159,527.09,miracle,miracle,,headword,cet2016-p094-r11-c1,miracle,false,printed_head_star
cet2016-p094-r11-c2,neea-cet-syllabus-2016,94,89,11,2,170.588,527.09,miraculous,miraculous,,listed_related,cet2016-p094-r11-c1,miracle,false,inherited_from_head_row
cet2016-p094-r12-c1,neea-cet-syllabus-2016,94,89,12,1,83.159,512.92,mirror,mirror,,headword,cet2016-p094-r12-c1,mirror,false,printed_head_star
cet2016-p094-r13-c1,neea-cet-syllabus-2016,94,89,13,1,83.159,498.75,miserable,miserable,,headword,cet2016-p094-r13-c1,miserable,false,printed_head_star
cet2016-p094-r13-c2,neea-cet-syllabus-2016,94,89,13,2,170.588,498.75,misery,misery,,listed_related,cet2016-p094-r13-c1,miserable,false,inherited_from_head_row
cet2016-p094-r14-c1,neea-cet-syllabus-2016,94,89,14,1,83.159,484.58,misfortune,misfortune,,headword,cet2016-p094-r14-c1,misfortune,false,printed_head_star
cet2016-p094-r15-c1,neea-cet-syllabus-2016,94,89,15,1,83.159,470.41,mislead,mislead,,headword,cet2016-p094-r15-c1,mislead,false,printed_head_star
cet2016-p094-r15-c2,neea-cet-syllabus-2016,94,89,15,2,170.588,470.41,misleading,misleading,,listed_related,cet2016-p094-r15-c1,mislead,false,inherited_from_head_row
cet2016-p094-r16-c1,neea-cet-syllabus-2016,94,89,16,1,83.159,456.24,miss１,miss,1,headword,cet2016-p094-r16-c1,miss,false,printed_head_star
cet2016-p094-r17-c1,neea-cet-syllabus-2016,94,89,17,1,83.159,442.07,miss２,miss,2,headword,cet2016-p094-r17-c1,miss,false,printed_head_star
cet2016-p094-r18-c1,neea-cet-syllabus-2016,94,89,18,1,83.159,427.9,missile,missile,,headword,cet2016-p094-r18-c1,missile,false,printed_head_star
cet2016-p094-r19-c1,neea-cet-syllabus-2016,94,89,19,1,83.159,413.73,missing,missing,,headword,cet2016-p094-r19-c1,missing,false,printed_head_star
cet2016-p094-r20-c1,neea-cet-syllabus-2016,94,89,20,1,83.159,399.56,mission,mission,,headword,cet2016-p094-r20-c1,mission,false,printed_head_star
cet2016-p094-r21-c1,neea-cet-syllabus-2016,94,89,21,1,69.865,385.39,★missionary,missionary,,headword,cet2016-p094-r21-c1,missionary,true,printed_head_star
cet2016-p094-r22-c1,neea-cet-syllabus-2016,94,89,22,1,83.159,371.22,mist,mist,,headword,cet2016-p094-r22-c1,mist,false,printed_head_star
cet2016-p094-r22-c2,neea-cet-syllabus-2016,94,89,22,2,170.588,371.22,misty,misty,,listed_related,cet2016-p094-r22-c1,mist,false,inherited_from_head_row
cet2016-p094-r23-c1,neea-cet-syllabus-2016,94,89,23,1,83.159,357.05,mistake,mistake,,headword,cet2016-p094-r23-c1,mistake,false,printed_head_star
cet2016-p094-r23-c2,neea-cet-syllabus-2016,94,89,23,2,170.588,357.05,mistaken,mistaken,,listed_related,cet2016-p094-r23-c1,mistake,false,inherited_from_head_row
cet2016-p094-r24-c1,neea-cet-syllabus-2016,94,89,24,1,83.159,342.88,mister,mister,,headword,cet2016-p094-r24-c1,mister,false,printed_head_star
cet2016-p094-r25-c1,neea-cet-syllabus-2016,94,89,25,1,83.159,328.71,mistress,mistress,,headword,cet2016-p094-r25-c1,mistress,false,printed_head_star
cet2016-p094-r26-c1,neea-cet-syllabus-2016,94,89,26,1,83.159,314.54,misunderstand,misunderstand,,headword,cet2016-p094-r26-c1,misunderstand,false,printed_head_star
cet2016-p094-r26-c2,neea-cet-syllabus-2016,94,89,26,2,170.588,314.54,misunderstanding,misunderstanding,,listed_related,cet2016-p094-r26-c1,misunderstand,false,inherited_from_head_row
cet2016-p094-r27-c1,neea-cet-syllabus-2016,94,89,27,1,83.159,300.37,mix,mix,,headword,cet2016-p094-r27-c1,mix,false,printed_head_star
cet2016-p094-r27-c2,neea-cet-syllabus-2016,94,89,27,2,170.588,300.37,mixture,mixture,,listed_related,cet2016-p094-r27-c1,mix,false,inherited_from_head_row
cet2016-p094-r27-c3,neea-cet-syllabus-2016,94,89,27,3,252.776,300.37,mixer,mixer,,listed_related,cet2016-p094-r27-c1,mix,false,inherited_from_head_row
cet2016-p094-r28-c1,neea-cet-syllabus-2016,94,89,28,1,69.865,286.2,★moan,moan,,headword,cet2016-p094-r28-c1,moan,true,printed_head_star
cet2016-p094-r29-c1,neea-cet-syllabus-2016,94,89,29,1,83.159,272.03,mobile,mobile,,headword,cet2016-p094-r29-c1,mobile,false,printed_head_star
cet2016-p094-r30-c1,neea-cet-syllabus-2016,94,89,30,1,69.865,257.86,★mobilize/Ｇise,mobilize/-ise,,headword,cet2016-p094-r30-c1,mobilize/-ise,true,printed_head_star
cet2016-p094-r31-c1,neea-cet-syllabus-2016,94,89,31,1,69.865,243.69,★mock,mock,,headword,cet2016-p094-r31-c1,mock,true,printed_head_star
cet2016-p094-r32-c1,neea-cet-syllabus-2016,94,89,32,1,83.159,229.52,mode,mode,,headword,cet2016-p094-r32-c1,mode,false,printed_head_star
cet2016-p094-r33-c1,neea-cet-syllabus-2016,94,89,33,1,83.159,215.35,model,model,,headword,cet2016-p094-r33-c1,model,false,printed_head_star
cet2016-p094-r34-c1,neea-cet-syllabus-2016,94,89,34,1,83.159,201.18,moderate,moderate,,headword,cet2016-p094-r34-c1,moderate,false,printed_head_star
cet2016-p094-r34-c2,neea-cet-syllabus-2016,94,89,34,2,170.588,201.18,moderation,moderation,,listed_related,cet2016-p094-r34-c1,moderate,false,inherited_from_head_row
cet2016-p094-r34-c3,neea-cet-syllabus-2016,94,89,34,3,252.776,201.18,moderator,moderator,,listed_related,cet2016-p094-r34-c1,moderate,false,inherited_from_head_row
cet2016-p094-r35-c1,neea-cet-syllabus-2016,94,89,35,1,83.159,187.01,modern,modern,,headword,cet2016-p094-r35-c1,modern,false,printed_head_star
cet2016-p094-r35-c2,neea-cet-syllabus-2016,94,89,35,2,170.588,187.01,modernize/Ｇise,modernize/-ise,,listed_related,cet2016-p094-r35-c1,modern,false,inherited_from_head_row
cet2016-p094-r35-c3,neea-cet-syllabus-2016,94,89,35,3,252.776,187.01,modernization/Ｇsation,modernization/-sation,,listed_related,cet2016-p094-r35-c1,modern,false,inherited_from_head_row
cet2016-p094-r36-c1,neea-cet-syllabus-2016,94,89,36,1,83.159,172.84,modest,modest,,headword,cet2016-p094-r36-c1,modest,false,printed_head_star
cet2016-p094-r36-c2,neea-cet-syllabus-2016,94,89,36,2,170.588,172.84,modesty,modesty,,listed_related,cet2016-p094-r36-c1,modest,false,inherited_from_head_row
cet2016-p094-r37-c1,neea-cet-syllabus-2016,94,89,37,1,83.159,158.67,modify,modify,,headword,cet2016-p094-r37-c1,modify,false,printed_head_star
cet2016-p094-r37-c2,neea-cet-syllabus-2016,94,89,37,2,170.588,158.67,modification,modification,,listed_related,cet2016-p094-r37-c1,modify,false,inherited_from_head_row
cet2016-p094-r37-c3,neea-cet-syllabus-2016,94,89,37,3,252.776,158.67,modifier,modifier,,listed_related,cet2016-p094-r37-c1,modify,false,inherited_from_head_row
cet2016-p094-r38-c1,neea-cet-syllabus-2016,94,89,38,1,83.159,144.5,moist,moist,,headword,cet2016-p094-r38-c1,moist,false,printed_head_star
cet2016-p094-r38-c2,neea-cet-syllabus-2016,94,89,38,2,170.588,144.5,moisture,moisture,,listed_related,cet2016-p094-r38-c1,moist,false,inherited_from_head_row
cet2016-p094-r39-c1,neea-cet-syllabus-2016,94,89,39,1,83.159,130.33,mo(u)ld,mo(u)ld,,headword,cet2016-p094-r39-c1,mo(u)ld,false,printed_head_star
